,B cell,T cell,ciliated columnar cell of tracheobronchial tree,classical monocyte,leukocyte,lung endothelial cell,myeloid cell,natural killer cell,stromal cell
0,0.024426040465457596,0.19121501205577104,0.11604990040884788,0.11122759199077471,0.11929971695146242,0.056190376349722196,0.17999790334416604,0.06258517664325401,0.13900828179054409
1,0.07795172863666014,0.07501630789302022,0.4197651663405088,0.09523809523809523,0.1441617742987606,0.031637312459230266,0.028049575994781473,0.08741030658838878,0.040769732550554466
2,0.1073170731707317,0.09006543723973826,0.023200475907198096,0.21237358715050564,0.06710291493158833,0.137180249851279,0.1638310529446758,0.10791195716835217,0.091017251635931
3,0.04754655111839794,0.15440918140297458,0.1097903735800445,0.04590701487293594,0.06376624897528985,0.05556856774797986,0.11904204239372292,0.20974352968731702,0.1942264902213374
4,0.11563782820850438,0.12113701494849353,0.14034544187127257,0.10580125474401673,0.0357059871427465,0.11192006815893424,0.27341027031213694,0.0559213074122841,0.04012082720161103
5,0.20819870759289177,0.10446957458266021,0.05257135164243403,0.1451265481960151,0.22327679052234786,0.030156165858912225,0.02436725901992461,0.18356219709208402,0.02827140549273021
6,0.2218150830847891,0.23187047294418406,0.16224968044311888,0.10916063059224541,0.03161482743928419,0.11717085641244142,0.058968896463570515,0.045334469535577335,0.02181508308478909
7,0.13364153627311523,0.06650071123755334,0.110099573257468,0.07254623044096728,0.14779516358463726,0.13357041251778093,0.14658605974395447,0.14864864864864866,0.04061166429587482
8,0.0878462174452253,0.07937164117403886,0.14365440264572138,0.07833815626291857,0.09198015708970649,0.028937577511368336,0.13972715998346424,0.21971889210417528,0.13042579578338157
9,0.18082699033120758,0.06768154700678873,0.11746554206953302,0.11602550915449496,0.11643694713022013,0.20798189672906808,0.02797778234931084,0.06665295206747583,0.09895083316190084
10,0.07714083510261854,0.11040339702760085,0.16985138004246284,0.1372965322009908,0.021231422505307854,0.15569709837225762,0.1797593772116065,0.03043170559094126,0.11818825194621373
11,0.017415534656913968,0.0741901776384535,0.09508881922675026,0.003134796238244514,0.12086381051898293,0.12260536398467432,0.1278300243817485,0.21177290142807384,0.22709857192615812
12,0.010963026655202063,0.23129836629406708,0.17960017196904557,0.08781169389509888,0.0793207222699914,0.12768701633705934,0.041917454858125536,0.1950773860705073,0.046324161650902834
13,0.13458712900382017,0.042976785189538645,0.0362180429033206,0.1027769615045548,0.15229209521010872,0.07750514252130473,0.08918601234205113,0.029238906846899795,0.3352189244784014
14,0.21612200435729848,0.10196078431372549,0.03137254901960784,0.0832244008714597,0.06492374727668845,0.26318082788671027,0.04793028322440087,0.03224400871459695,0.15904139433551198
15,0.25004477879276377,0.11642486118574243,0.012179831631739208,0.1909367723446176,0.06842199534300555,0.03600214938205266,0.14866559197564033,0.0677055346587856,0.10961848468565287
16,0.2597645638394205,0.056444310292785994,0.15828554180501056,0.06278297615454272,0.1968004829459704,0.07938424388771506,0.05747057047992756,0.062118925445215814,0.06694838514941141
17,0.025877856517238635,0.05287045146906601,0.22406242535233697,0.16601640257982322,0.17302332988295246,0.0586830161637073,0.08424237598534916,0.14921570188709293,0.06600844016243332
18,0.20595238095238094,0.04523809523809524,0.10714285714285714,0.13690476190476192,0.1392857142857143,0.10952380952380952,0.0869047619047619,0.09523809523809523,0.07380952380952381
19,0.03888380603842635,0.056038426349496795,0.1303751143641354,0.08737419945105215,0.3051235132662397,0.14935956084172003,0.09515096065873742,0.0484903934126258,0.08920402561756634
20,0.11805595122785026,0.20523047119822233,0.06871403338841092,0.10939547604125122,0.10517919206882799,0.19776650903082446,0.08580707651985642,0.03959888325451541,0.07025240727024101
21,0.09813761570201851,0.14954834392773503,0.3085758893721423,0.019739043158246906,0.08865841418534627,0.1097356975577116,0.12378721980595517,0.04996096799375488,0.05185680829708933
22,0.0203921568627451,0.1607843137254902,0.10901960784313726,0.1992156862745098,0.034509803921568626,0.05803921568627451,0.08235294117647059,0.31058823529411766,0.025098039215686273
23,0.138328530259366,0.04942056533202526,0.19786620884174383,0.2748175853823043,0.07075847691458703,0.07695137654056043,0.056594518364093446,0.07946532589367834,0.055797412471641425
24,0.11347662913681338,0.08713749573524394,0.12500852951211192,0.1042647560559536,0.15748891163425452,0.034527465029000344,0.1082906857727738,0.20307062436028658,0.06673490276356192
25,0.23192960402262727,0.13890634820867379,0.17976115650534255,0.14267756128221246,0.0678818353236958,0.07416719044626022,0.03708359522313011,0.05845380263984915,0.06913890634820867
26,0.05648926237161531,0.12675070028011204,0.1549953314659197,0.1437908496732026,0.014939309056956116,0.0196078431372549,0.10901027077497666,0.20821661998132587,0.16619981325863678
27,0.06257216693242426,0.008962445702974652,0.1525265299389674,0.17331060647715402,0.20762082806400176,0.1887062187276626,0.16088414801781492,0.0062682135591356465,0.039148842579864736
28,0.12325868453535532,0.09398695115499912,0.10897548933168753,0.2805501675189561,0.08305413507317934,0.09769000176335743,0.09398695115499912,0.02116028919061894,0.09733733027684711
29,0.05830837900446353,0.09463811514774846,0.08367704390078536,0.09520311882027233,0.1339623707554099,0.0778010057065371,0.10090965591276344,0.04011526074919487,0.315385050002825
30,0.06876216311847615,0.10567907059031668,0.09193843250574983,0.10597393406852627,0.0540189892079967,0.20528395352951584,0.03255292799433862,0.17249513475260955,0.16329539423247036
31,0.2009052219144768,0.02296831723299331,0.11274741606431128,0.1180841721272715,0.03715463081807742,0.027764642302236034,0.08113220293183813,0.1871242315746808,0.2121191650341147
32,0.13425159096852934,0.20381832447040363,0.06076192136692529,0.047685467701159445,0.04018830093278703,0.1538662714671781,0.19370586696887804,0.11411385232324993,0.0516084038008892
33,0.07142857142857142,0.04257332071901608,0.18070009460737937,0.04115421002838222,0.15421002838221382,0.0946073793755913,0.18211920529801323,0.018448438978240302,0.21475875118259224
34,0.3007532443960432,0.1731554587530629,0.029585261820491877,0.10581722479353843,0.11670750521825937,0.10336691169797622,0.11634449587076867,0.029676014157364553,0.024593883292494782
35,0.07174603174603175,0.233015873015873,0.23873015873015874,0.05904761904761905,0.0346031746031746,0.2003174603174603,0.059682539682539684,0.015873015873015872,0.08698412698412698
36,0.06484727090635954,0.08913370055082624,0.03355032548823235,0.05082623935903856,0.12593890836254382,0.15898848272408614,0.1955433149724587,0.23535302954431647,0.04581872809213821
37,0.03258124949091798,0.04520648366864869,0.13105807607721756,0.2667589802068909,0.0838152643153865,0.08194184246965872,0.08951698297629714,0.13610816974830986,0.13301295104667263
38,0.06532150427887258,0.2404804899112821,0.014289079061003376,0.09154431969851613,0.23412106461490148,0.10363507890398053,0.02465258695140143,0.012169270628876502,0.2137866059511659
39,0.13826867905700388,0.13271797430460272,0.06985156542347512,0.06455033054758638,0.04003991518024198,0.2525882499688163,0.15523263065984783,0.11731320942996133,0.029437445428464513
40,0.014661155735787258,0.1775715511190829,0.14489589019730173,0.051002105591515245,0.25992357482648365,0.08656320673789285,0.08055837167589487,0.11019262263120955,0.07463152148483194
41,0.056493767591475674,0.15530759951749096,0.1656614394853237,0.06900884599919582,0.0273924406915963,0.18988741455568958,0.0759449135504624,0.050261359067149174,0.2100422195416164
42,0.12121724429416737,0.11893491124260355,0.05224006762468301,0.18841927303465766,0.10540997464074388,0.12197802197802197,0.06373626373626373,0.15240912933220627,0.07565511411665257
43,0.05488297013720742,0.11783696529459241,0.0387409200968523,0.04116222760290557,0.11945117029862792,0.4188861985472155,0.03631961259079903,0.004842615012106538,0.1678773204196933
44,0.10007296402312399,0.08733232306224392,0.09816467418757367,0.18762979177190323,0.13863164393556715,0.09968008082168715,0.08794971095021609,0.15771454229107032,0.04282426895661447
45,0.04015937925972528,0.11298102128551955,0.031718569780853516,0.1542938030827304,0.07161581210024116,0.07114396560763343,0.060501205829925554,0.23492712593058615,0.22265911712278494
46,0.18250995779085666,0.12407110159919149,0.12371440461328102,0.15807621425598953,0.03317281968967362,0.06158967956720766,0.12656798050056478,0.13518815766006778,0.05510968432316747
47,0.03954802259887006,0.2937853107344633,0.062146892655367235,0.0903954802259887,0.05367231638418079,0.014124293785310734,0.06497175141242938,0.09887005649717515,0.2824858757062147
48,0.09017685168972159,0.03572053931010331,0.24452810365960428,0.24338994922080195,0.023901243214848537,0.13762913675363334,0.03195587462791105,0.08124671686219576,0.11145158466118017
49,0.07745304228007832,0.043803031401842045,0.10740445282471535,0.12916092537529916,0.17383421567916454,0.088186235405033,0.1254623250416999,0.09420552614402784,0.1604902458481398
50,0.2988941890719861,0.10017346053772767,0.07003469210754554,0.05203816131830009,0.02536860364267129,0.1263009540329575,0.13139635732870772,0.002168256721595837,0.19362532523850823
51,0.1320249776984835,0.0704727921498662,0.08697591436217662,0.06333630686886708,0.052185548617305975,0.08786797502230152,0.06690454950936664,0.3644067796610169,0.07582515611061552
52,0.04884318766066838,0.03816491991299189,0.18983587106980424,0.15760332212774372,0.10579394898160965,0.12893019576824205,0.007909827961241843,0.06703579197152462,0.2558829345461736
53,0.20436602553912997,0.07767710485879298,0.16022889842632332,0.08970486939013406,0.03385789222699094,0.21554601812112542,0.10533566470619403,0.09251311397234144,0.02077041275896784
54,0.062355289421157686,0.15473053892215569,0.10091816367265469,0.21325349301397206,0.1745309381237525,0.09197604790419162,0.03640718562874252,0.14714570858283432,0.01868263473053892
55,0.07969689051476352,0.05652817698806724,0.05443776674505705,0.21670586185872312,0.31713265395000434,0.03605957669192579,0.05940249107220626,0.0330110617542026,0.14702552042505007
56,0.022414345180915785,0.15818123599103426,0.1697086135126481,0.027537624079410822,0.23054755043227665,0.12135766890810118,0.011527377521613832,0.13640730067243034,0.12231828370156901
57,0.11941872729403492,0.13295441228172974,0.050626977616313136,0.11742646197117075,0.1600843782960272,0.019453884917379587,0.09217156920192195,0.1667057306926052,0.14115785772881753
58,0.04031209362808843,0.12873862158647595,0.08485045513654096,0.28576072821846554,0.16352405721716515,0.05981794538361508,0.03153446033810143,0.07314694408322497,0.1323146944083225
59,0.0475614671503426,0.08512696493349456,0.08907698508665861,0.1408303103587263,0.14276501410721484,0.0475614671503426,0.2358726320032245,0.026924627166465136,0.18428053204353084
60,0.07291490441549653,0.019624429030620876,0.05159871426154627,0.21248519709017086,0.08661816951446456,0.16207071561495517,0.04364743698189816,0.20284215868719338,0.1481982744036542
61,0.26779492284718764,0.16226978596316574,0.1946241911398706,0.053260328521652564,0.026381284221005476,0.1294176207068193,0.07864609258337481,0.05574912891986063,0.031856645097063215
62,0.008155026241421073,0.17303189341945902,0.04836495761001211,0.26410981025433994,0.02446507872426322,0.2,0.08348809043197417,0.08332660476382721,0.11505853855470327
63,0.05834072759538598,0.053904170363797695,0.2756580893226856,0.05168589174800355,0.08954451345755693,0.11941733215025141,0.2963620230700976,0.007320319432120674,0.047766932860100565
64,0.2075343792368778,0.07098586093356575,0.21353864032539221,0.025857059848925043,0.04299825682742592,0.10178190974239783,0.17538252953709083,0.07389114855704049,0.08803021499128413
65,0.0389908256880734,0.18807339449541285,0.09403669724770643,0.06651376146788991,0.19724770642201836,0.016055045871559634,0.1651376146788991,0.022935779816513763,0.21100917431192662
